age;bmi;classes;gender;height;user;weight;roll1;pitch1;total_accel_sensor_1;roll2;pitch2;total_accel_sensor_2;roll3;pitch3;total_accel_sensor_3;roll4;pitch4;total_accel_sensor_4
31;28.4;standing;Man;1.71;wallace;83.0;140.3893117599734;6.065561847823663;151.4199458459816;144.58955170914825;-2.5520710850461508;157.20687007888682;110.13630342824813;-8.893488326768741;129.36769303036982;-146.97613244420336;41.934382073181226;224.45712285423244
31;28.4;standing;Man;1.71;wallace;83.0;145.7842978675626;3.7848370322598535;151.49257407543118;145.16208319400076;-9.322206169955285;154.33405327405873;126.20510303455666;1.2085111029398854;189.6549498431296;-149.58891873287465;43.902514083096364;222.08331769856105
31;28.4;standing;Man;1.71;wallace;83.0;144.6281561284867;5.334118215778666;161.35364885864837;144.76455787988843;-8.480117482203443;155.96794542469294;123.90627698844216;-9.652052602183904;149.10734388352574;-148.14200110867213;44.503854440554484;231.11252670506633
31;28.4;standing;Man;1.71;wallace;83.0;145.5699912208271;0.38111180352868557;150.33961553762202;144.1447716537843;-9.283584285487034;148.77163708180402;123.37410135669138;-10.513181767614476;153.45683432157722;-153.10376303450664;46.66436198118256;225.47727158186032
31;28.4;standing;Man;1.71;wallace;83.0;141.39658521147223;-0.7221503734465197;158.68522300453813;143.68252388126825;-11.294243302857367;148.07430567117308;124.21570213243739;-9.021542816443388;153.05554547287727;-151.33181160846826;48.33085865054528;238.28764130772709
31;28.4;standing;Man;1.71;wallace;83.0;143.94538183353896;-1.4819457475365332;154.6673850558029;144.59692441814673;-3.8538141555951775;148.7850798971456;124.64667995607057;-7.619113926273393;150.84429057806597;-150.73880143744944;48.23690419871017;242.65819582284874
31;28.4;standing;Man;1.71;wallace;83.0;144.1623470457217;2.9465107420509162;155.63097378092831;144.8193006387579;-11.364188284598633;152.24979474534604;123.79656513477067;-8.011015180083383;150.68510211696443;-153.12186024790137;47.559328692869364;242.5551483683659
31;28.4;standing;Man;1.71;wallace;83.0;143.20235424462558;3.247850993961326;158.85528005074303;140.79279649503218;-6.591298474357958;148.10131667206744;124.33021719550332;-7.647736980888613;150.28306624500314;-151.69924423399362;46.475308303213225;235.83680798382596
31;28.4;standing;Man;1.71;wallace;83.0;141.88642733143197;1.9423452198138047;147.51949023773096;144.1966558916289;-8.69314365059833;152.17424223566877;124.43000877917292;-7.952011343804984;151.79591562357663;-154.67024589180056;46.19072319910856;239.72901368002996
31;28.4;standing;Man;1.71;wallace;83.0;142.31901937559044;3.6815426235275592;155.73695772038184;144.59692441814673;-8.807137293943045;150.21983890285597;124.33021719550332;-8.025258361494926;150.41941364066008;-154.6378330510688;43.01352728122222;233.07938561786196
31;28.4;standing;Man;1.71;wallace;83.0;141.63251461513846;4.854952975730823;153.6033853793594;144.1966558916289;-6.823575174958719;151.499174915245;124.21570213243739;-9.021542816443388;153.05554547287727;-152.66072865799396;45.771196507889606;237.24459951703852
31;28.4;standing;Man;1.71;wallace;83.0;141.99192534666778;4.542864914794467;151.50577546747186;142.89969161426524;-7.257259049079224;150.40611689688689;124.43000877917292;-9.441537298827473;152.4007873995407;-153.434948822922;44.32785303338649;237.56262332277777
31;28.4;standing;Man;1.71;wallace;83.0;141.92721812600917;4.5012014131260605;152.9051993883792;144.72757855140162;-7.187795998383691;151.8519015356739;124.43000877917292;-9.441537298827473;152.4007873995407;-152.68110048985125;44.497397365104476;238.27295272439127
31;28.4;standing;Man;1.71;wallace;83.0;142.22431569404534;4.144107637547744;152.2169504358828;145.2568198416964;-7.5496763393266475;152.22351986470423;123.79656513477067;-9.884304574877147;151.46286673637206;-154.0493572229623;44.51156187942841;233.9337513057917
31;28.4;standing;Man;1.71;wallace;83.0;141.69422913189317;2.6428767598086496;151.8090906368917;143.13010235415598;-8.71745696459966;151.75308893067054;123.15360586678057;-9.20421449150727;150.04332707588165;-154.79887635452494;44.29782081865499;236.25833318636614
31;28.4;standing;Man;1.71;wallace;83.0;142.15781301361582;2.9888020019125436;153.43076614551595;144.63753811293097;-7.493292953090467;153.3623161014465;124.33021719550332;-9.15349996457433;150.86749152816188;-154.03331641021936;44.61407153645421;240.6283441326063
31;28.4;standing;Man;1.71;wallace;83.0;139.89909245378777;3.072572875488638;149.25146565444507;143.43690413140592;-8.001089957340602;150.8708056583513;124.01134890350603;-8.810876847907997;150.1565849371915;-154.18879715599277;44.66841166968088;238.97489407885507
31;28.4;standing;Man;1.71;wallace;83.0;142.15781301361582;4.106289490954295;153.6164053739053;145.2568198416964;-7.176229699483064;152.09536482089123;123.15360586678057;-9.20421449150727;150.04332707588165;-154.79887635452494;44.29782081865499;236.25833318636614
31;28.4;standing;Man;1.71;wallace;83.0;141.63251461513846;3.365313411933123;153.3166657607711;143.58362148011395;-7.88631839372066;153.05227865013967;124.01134890350603;-8.43342655667503;150.0066665185251;-154.79887635452494;44.983960308637975;239.06902768865731
